Distance,Intensity
121.165,65522.6836
121.252,65525.0664
121.338,65517.5508
121.425,65520.5352
121.512,65514.5508
121.598,65519.2305
121.685,65521.4297
121.772,65514.4023
121.858,65527.4023
121.945,65515.5977
122.032,65521.5859
122.118,65533.0000
122.205,65526.5078
122.292,65524.8359
122.378,65519.5625
122.465,65504.5898
122.552,65523.0586
122.638,65517.6445
122.725,65514.1055
122.812,65522.7578
122.898,65518.5977
122.985,65515.6406
123.072,65530.9297
123.158,65535.0000
123.245,65520.5039
123.332,65522.3398
123.418,65517.3477
123.505,65514.0000
123.592,65532.6797
123.678,65524.5820
123.765,65522.0859
123.852,65527.3867
123.938,65532.4531
124.025,65525.7227
124.112,65525.4727
124.198,65522.4023
124.285,65513.2852
124.372,65514.5664
124.458,65533.2773
124.545,65526.9609
124.632,65517.8633
124.718,65514.1016
124.805,65528.0508
124.892,65522.3984
124.978,65522.4570
125.065,65524.9336
125.152,65522.6406
125.238,65521.0469
125.325,65511.0820
125.412,65522.1172
125.498,65531.0195
125.585,65522.9102
125.672,65521.9961
125.758,65522.5352
125.845,65525.9102
125.932,65520.7891
126.018,65521.3125
126.105,65517.7539
126.192,65521.5508
126.278,65528.4531
126.365,65530.6172
126.452,65522.5469
126.538,65520.4570
126.625,65519.2695
126.712,65511.5430
126.798,65514.5430
126.885,65531.1680
126.972,65511.8047
127.058,65510.6992
127.145,65522.3008
127.232,65521.5547
127.318,65519.8008
127.405,65534.5352
127.492,65518.2773
127.578,65530.8047
127.665,65515.3203
127.752,65533.1289
127.838,65528.4336
127.925,65512.7109
128.012,65523.3633
128.098,65518.1914
128.185,65521.7539
128.272,65515.4727
128.358,65532.3750
128.445,65520.8086
128.532,65524.4570
128.618,65525.8242
128.705,65533.0820
128.792,65532.4023
128.878,65524.6719
128.965,65520.1445
129.052,65511.8203
129.139,65519.4219
129.225,65505.4023
129.312,65509.6250
129.399,65508.0273
129.485,65520.5586
129.572,65500.1328
129.659,65502.0391
129.745,65498.0547
129.832,65488.4609
129.919,65499.5078
130.005,65505.5312
130.092,65494.5664
130.179,65498.0234
130.265,65504.5391
130.352,65494.0234
130.439,65496.4922
130.525,65505.0000
130.612,65502.9922
130.699,65509.0039
130.785,65499.0117
130.872,65527.0625
130.959,65509.0000
131.045,65517.0117
131.132,65510.5625
131.219,65513.5547
131.305,65508.0000
131.392,65535.0000
131.479,65515.8477
131.565,65520.1680
131.652,65530.6172
131.739,65529.1680
131.825,65533.5430
131.912,65530.6445
131.999,65518.2461
132.085,65522.1250
132.172,65526.0000
132.259,65523.1602
132.345,65525.3359
132.432,65516.5234
132.519,65525.8906
132.605,65523.4727
132.692,65523.5977
132.779,65529.7852
132.865,65524.7305
132.952,65532.6406
133.039,65504.8945
133.125,65527.0508
133.212,65519.4336
133.299,65527.1289
133.385,65534.5312
133.472,65510.7383
133.559,65532.5352
133.645,65522.5352
133.732,65522.6523
133.819,65526.3945
133.905,65527.3125
133.992,65515.3984
134.079,65518.7227
134.165,65523.7500
134.252,65534.5430
134.339,65527.2461
134.425,65524.4492
134.512,65532.5469
134.599,65525.0312
134.685,65521.5742
134.772,65512.8164
134.859,65535.0000
134.945,65531.2461
135.032,65510.3438
135.119,65513.7656
135.205,65532.2305
135.292,65523.2109
135.379,65531.6641
135.465,65527.2266
135.552,65516.5234
135.639,65531.6484
135.725,65518.5586
135.812,65515.3906
135.899,65526.1797
135.985,65517.8047
136.072,65528.4570
136.159,65518.7422
136.245,65515.1328
136.332,65517.9688
136.419,65521.3242
136.505,65522.7070
136.592,65535.0000
136.679,65526.7031
136.765,65520.4336
136.852,65528.1289
136.939,65533.7227
137.025,65507.7461
137.112,65513.3945
137.199,65525.5781
137.285,65523.4219
137.372,65519.4258
137.459,65520.4219
137.546,65523.2578
137.632,65521.6328
137.719,65515.7578
137.806,65516.8359
137.892,65526.2773
137.979,65530.3164
138.066,65508.1328
138.152,65529.8242
138.239,65520.4102
138.326,65523.1289
138.412,65526.7305
138.499,65527.6328
138.586,65531.7422
138.672,65526.8711
138.759,65528.1367
138.846,65526.5078
138.932,65521.8242
139.019,65529.3672
139.106,65511.8320
139.192,65526.7930
139.279,65521.7852
139.366,65520.7969
139.452,65508.9883
139.539,65504.1523
139.626,65498.3477
139.712,65511.0820
139.799,65492.3594
139.886,65495.6094
139.972,65503.5195
140.059,65497.1445
140.146,65489.2227
140.232,65486.2148
140.319,65498.3516
140.406,65493.9336
140.492,65490.6875
140.579,65492.6914
140.666,65492.0820
140.752,65501.5039
140.839,65505.0938
140.926,65496.1523
141.012,65504.7227
141.099,65512.3789
141.186,65504.6953
141.272,65503.4922
141.359,65515.3633
141.446,65522.3750
141.532,65518.2305
141.619,65531.2734
141.706,65529.3711
141.792,65515.2617
141.879,65524.2852
141.966,65530.9453
142.052,65525.2070
142.139,65526.9375
142.226,65511.2266
142.312,65519.2695
142.399,65508.3633
142.486,65519.2969
142.572,65516.1914
142.659,65524.0469
142.746,65529.3594
142.832,65527.9453
142.919,65529.6367
143.006,65513.7812
143.092,65527.1758
143.179,65530.5195
143.266,65515.7188
143.352,65529.7695
143.439,65525.2734
143.526,65521.1055
143.612,65531.1562
143.699,65524.7891
143.786,65525.3477
143.872,65535.0000
143.959,65517.4922
144.046,65508.8906
144.132,65522.1836
144.219,65535.0000
144.306,65513.8320
144.392,65512.6797
144.479,65518.2266
144.566,65523.7578
144.652,65514.4414
144.739,65519.3281
144.826,65523.6172
144.912,65523.3125
144.999,65525.9961
145.086,65529.3320
145.172,65532.6719
145.259,65528.7188
145.346,65514.6719
145.432,65513.7695
145.519,65533.0352
145.606,65526.2461
145.692,65514.7695
145.779,65530.2734
145.866,65535.0000
145.952,65507.0977
146.039,65518.1406
146.126,65525.8320
146.213,65528.3594
146.299,65513.2734
146.386,65520.4492
146.473,65530.5664
146.559,65530.2109
146.646,65519.2383
146.733,65527.6289
146.819,65530.1875
146.906,65524.6758
146.993,65533.7578
147.079,65533.0703
147.166,65532.2227
147.253,65514.6172
147.339,65530.8398
147.426,65513.5273
147.513,65526.8281
147.599,65516.3555
147.686,65521.4492
147.773,65523.9219
147.859,65523.6992
147.946,65525.8984
148.033,65500.2852
148.119,65529.4062
148.206,65518.1250
148.293,65523.6641
148.379,65524.6914
148.466,65525.7070
148.553,65516.7773
148.639,65528.0820
148.726,65528.3125
148.813,65524.0000
148.899,65519.2461
148.986,65532.2734
149.073,65530.6953
149.159,65522.1406
149.246,65527.7227
149.333,65513.0000
149.419,65511.5273
149.506,65522.2344
149.593,65509.0000
149.679,65505.1211
149.766,65504.0000
149.853,65499.9414
149.939,65500.7227
150.026,65495.5508
150.113,65497.2500
150.199,65490.2734
150.286,65486.0000
150.373,65492.4453
150.459,65499.8320
150.546,65488.3477
150.633,65493.1914
150.719,65493.1953
150.806,65494.0039
150.893,65498.2031
150.979,65489.0352
151.066,65507.4727
151.153,65503.7891
151.239,65504.7617
151.326,65520.6953
151.413,65528.0391
151.499,65525.6328
151.586,65523.0000
151.673,65526.1445
151.759,65525.1367
151.846,65503.3555
151.933,65516.0156
152.019,65515.0469
152.106,65509.5117
152.193,65520.2539
152.279,65532.7500
152.366,65530.2617
152.453,65535.0000
152.539,65525.9883
152.626,65522.4922
152.713,65527.3438
152.799,65509.6367
152.886,65519.3281
152.973,65509.9688
153.059,65504.9648
153.146,65519.3594
153.233,65513.5859
153.319,65515.6680
153.406,65520.0820
153.493,65517.3594
153.579,65533.1211
153.666,65518.1914
153.753,65519.3672
153.839,65524.7500
153.926,65508.8555
154.013,65529.3789
154.100,65524.6250
154.186,65531.3516
154.273,65523.4062
154.360,65506.3672
154.446,65525.7031
154.533,65527.1211
154.620,65520.2383
154.706,65518.3320
154.793,65533.1172
154.880,65534.2188
154.966,65523.9727
155.053,65534.3438
155.140,65535.0000
155.226,65520.5117
155.313,65527.7227
155.400,65512.5000
155.486,65517.3594
155.573,65526.6680
155.660,65530.9883
155.746,65532.9492
155.833,65521.2812
155.920,65523.8750
156.006,65532.5156
156.093,65530.4648
156.180,65519.1055
156.266,65535.0000
156.353,65530.9375
156.440,65530.3477
156.526,65520.5781
156.613,65517.4023
156.700,65530.8125
156.786,65527.0000
156.873,65530.6055
156.960,65520.9609
157.046,65525.4375
157.133,65521.7773
157.220,65526.4219
157.306,65514.8047
157.393,65518.5742
157.480,65527.7656
157.566,65511.5938
157.653,65525.8711
157.740,65525.2539
157.826,65524.4219
157.913,65535.0000
158.000,65533.0000
158.086,65529.0820
158.173,65523.0039
158.260,65524.7266
158.346,65520.7539
158.433,65531.9531
158.520,65524.3164
158.606,65534.2891
158.693,65524.2930
158.780,65522.5273
158.866,65520.6055
158.953,65532.5742
159.040,65521.6211
159.126,65517.5977
159.213,65532.6172
159.300,65518.3867
159.386,65503.3359
159.473,65519.8398
159.560,65504.3359
159.646,65506.6523
159.733,65499.8203
159.820,65502.3281
159.906,65497.8633
159.993,65508.3242
160.080,65506.9141
160.166,65503.2461
160.253,65490.3750
160.340,65493.0000
160.426,65494.6875
160.513,65489.1562
160.600,65492.6172
160.686,65487.3086
160.773,65493.0664
160.860,65503.8789
160.946,65499.4961
161.033,65496.4492
161.120,65494.5938
161.206,65512.3477
161.293,65517.3906
161.380,65517.4531
161.466,65516.6992
161.553,65520.8633
161.640,65531.5742
161.726,65531.5664
161.813,65519.2969
161.900,65524.5586
161.986,65512.2461
162.073,65531.1367
162.160,65516.6367
162.246,65506.6250
162.333,65523.4609
162.420,65525.0000
162.507,65525.6016
162.593,65534.6055
162.680,65534.2188
162.767,65519.3320
162.853,65510.3398
162.940,65533.9805
163.027,65533.4805
163.113,65516.9961
163.200,65516.2500
163.287,65532.4062
163.373,65529.5117
163.460,65531.3633
163.547,65534.5195
163.633,65510.1523
163.720,65518.2539
163.807,65534.5312
163.893,65522.5820
163.980,65524.9258
164.067,65535.0000
164.153,65517.3398
164.240,65521.5508
164.327,65517.5547
164.413,65516.4414
164.500,65533.2461
164.587,65527.2617
164.673,65524.6758
164.760,65522.8516
164.847,65527.8438
164.933,65535.0000
165.020,65524.3125
165.107,65526.9727
165.193,65522.5938
165.280,65535.0000
165.367,65508.1953
165.453,65514.8750
165.540,65521.9766
165.627,65522.8711
165.713,65511.8164
165.800,65525.6758
165.887,65524.3750
165.973,65525.6289
166.060,65518.4492
166.147,65533.7305
166.233,65508.5977
166.320,65534.0898
166.407,65533.8594
166.493,65534.4805
166.580,65524.0859
166.667,65512.6914
166.753,65513.9258
166.840,65505.7344
166.927,65528.5703
167.013,65525.1602
167.100,65534.7617
167.187,65531.0312
167.273,65527.6133
167.360,65531.4648
167.447,65524.6797
167.533,65527.5508
167.620,65527.6719
167.707,65527.2188
167.793,65535.0000
167.880,65520.2812
167.967,65526.3047
168.053,65519.1680
168.140,65527.9844
168.227,65523.1992
168.313,65513.1953
168.400,65521.3516
168.487,65511.0820
168.573,65531.9336
168.660,65518.3086
168.747,65525.8164
168.833,65517.7617
168.920,65523.5898
169.007,65516.2891
169.093,65530.0000
169.180,65527.4453
169.267,65524.2891
169.353,65534.5156
169.440,65514.8398
169.527,65530.6875
169.613,65535.0000
169.700,65522.0547
169.787,65519.2930
169.873,65507.5234
169.960,65501.7969
170.047,65488.3750
170.133,65498.0000
170.220,65503.6055
170.307,65496.7852
170.393,65493.8750
170.480,65495.9180
170.567,65494.9609
170.653,65490.1172
170.740,65484.4180
170.827,65496.1484
170.913,65498.0703
171.000,65500.0703
171.087,65513.4570
171.174,65513.1328
171.260,65514.2227
171.347,65534.1953
171.434,65506.5078
171.520,65534.8828
171.607,65517.8594
171.694,65524.7578
171.780,65533.0508
171.867,65534.5508
171.954,65520.3594
172.040,65525.8633
172.127,65534.6914
172.214,65513.2500
172.300,65532.2617
172.387,65523.1523
172.474,65499.3945
172.560,65534.5078
172.647,65532.5859
172.734,65514.0430
172.820,65535.0000
172.907,65514.1055
172.994,65509.2852
173.080,65531.9023
173.167,65519.0195
173.254,65517.1602
173.340,65510.1367
173.427,65513.1250
173.514,65525.0586
173.600,65519.0391
173.687,65510.0352
173.774,65503.0664
173.860,65531.0078
173.947,65524.0078
174.034,65521.0000
