Distance,Intensity
121.165,65505.4297
121.252,65509.2461
121.338,65508.3242
121.425,65512.9766
121.512,65525.2617
121.598,65525.3594
121.685,65534.2031
121.772,65522.3984
121.858,65532.9961
121.945,65523.6250
122.032,65529.4023
122.118,65529.6289
122.205,65528.0000
122.292,65526.8125
122.378,65531.3438
122.465,65524.3320
122.552,65528.7344
122.638,65520.3164
122.725,65522.3086
122.812,65531.1758
122.898,65521.4844
122.985,65526.4805
123.072,65518.0703
123.158,65524.6172
123.245,65524.0898
123.332,65516.6836
123.418,65528.6016
123.505,65514.0000
123.592,65524.4219
123.678,65509.1680
123.765,65530.7773
123.852,65513.0352
123.938,65525.6953
124.025,65513.8750
124.112,65514.3477
124.198,65522.8633
124.285,65528.7109
124.372,65516.4258
124.458,65516.0117
124.545,65526.5703
124.632,65525.9219
124.718,65520.9336
124.805,65529.3555
124.892,65524.1758
124.978,65514.6367
125.065,65509.9336
125.152,65510.3828
125.238,65534.4375
125.325,65520.7188
125.412,65519.3828
125.498,65515.8633
125.585,65517.2500
125.672,65530.4453
125.758,65514.8984
125.845,65526.7852
125.932,65530.5273
126.018,65521.7578
126.105,65523.6367
126.192,65512.0000
126.278,65515.5117
126.365,65530.4531
126.452,65526.1094
126.538,65525.5469
126.625,65522.2695
126.712,65527.6133
126.798,65522.0859
126.885,65526.0391
126.972,65521.1328
127.058,65530.2383
127.145,65521.8477
127.232,65535.0000
127.318,65522.2422
127.405,65529.8945
127.492,65518.5820
127.578,65526.9336
127.665,65525.2617
127.752,65517.9570
127.838,65517.8750
127.925,65519.5898
128.012,65524.9531
128.098,65506.4727
128.185,65531.6875
128.272,65513.5273
128.358,65516.0977
128.445,65521.1914
128.532,65527.1836
128.618,65518.0000
128.705,65535.0000
128.792,65534.4805
128.878,65529.7070
128.965,65533.9648
129.052,65529.8320
129.139,65529.3242
129.225,65522.0312
129.312,65512.0547
129.399,65510.5391
129.485,65516.8789
129.572,65505.0859
129.659,65501.1211
129.745,65496.5273
129.832,65492.0156
129.919,65495.4922
130.005,65497.5078
130.092,65497.5352
130.179,65499.9922
130.265,65497.9688
130.352,65502.4844
130.439,65495.5000
130.525,65498.5000
130.612,65498.4922
130.699,65503.4805
130.785,65499.4570
130.872,65498.5039
130.959,65499.4766
131.045,65498.6133
131.132,65492.4219
131.219,65513.1914
131.305,65511.9648
131.392,65526.8398
131.479,65515.1367
131.565,65521.0703
131.652,65523.5664
131.739,65525.0273
131.825,65527.4570
131.912,65520.4844
131.999,65527.0352
132.085,65519.8555
132.172,65509.9609
132.259,65519.5586
132.345,65530.2109
132.432,65513.9180
132.519,65513.7539
132.605,65525.0469
132.692,65513.1484
132.779,65529.3125
132.865,65513.2578
132.952,65522.8320
133.039,65514.7617
133.125,65523.0000
133.212,65529.3711
133.299,65518.2148
133.385,65516.6055
133.472,65526.3320
133.559,65521.9297
133.645,65524.7500
133.732,65516.6328
133.819,65516.9180
133.905,65528.5352
133.992,65535.0000
134.079,65529.0312
134.165,65529.0391
134.252,65522.8867
134.339,65525.0859
134.425,65527.4609
134.512,65535.0000
134.599,65528.0938
134.685,65522.9492
134.772,65525.1211
134.859,65514.3516
134.945,65531.7539
135.032,65524.5859
135.119,65524.5547
135.205,65531.1250
135.292,65514.5625
135.379,65528.0000
135.465,65533.8867
135.552,65524.3867
135.639,65518.7070
135.725,65511.9609
135.812,65517.9062
135.899,65517.2578
135.985,65520.1875
136.072,65516.5312
136.159,65526.0352
136.245,65523.4727
136.332,65514.4297
136.419,65519.9414
136.505,65525.9414
136.592,65524.5938
136.679,65511.4062
136.765,65520.1406
136.852,65532.7109
136.939,65527.8672
137.025,65509.2969
137.112,65534.5742
137.199,65524.9570
137.285,65535.0000
137.372,65508.6328
137.459,65523.4062
137.546,65529.1602
137.632,65533.3281
137.719,65529.3320
137.806,65523.8398
137.892,65526.4922
137.979,65518.2422
138.066,65526.3203
138.152,65515.4141
138.239,65529.2422
138.326,65523.5117
138.412,65527.0469
138.499,65524.2422
138.586,65518.1133
138.672,65528.7188
138.759,65532.6211
138.846,65526.9141
138.932,65534.4023
139.019,65515.0117
139.106,65520.2109
139.192,65527.7930
139.279,65506.9961
139.366,65513.4062
139.452,65516.5391
139.539,65500.8281
139.626,65501.6758
139.712,65503.3945
139.799,65495.6055
139.886,65493.7852
139.972,65498.9570
140.059,65495.4375
140.146,65494.2734
140.232,65490.4375
140.319,65493.3867
140.406,65489.7734
140.492,65491.2305
140.579,65496.7695
140.666,65495.0820
140.752,65495.5312
140.839,65509.5273
140.926,65491.4336
141.012,65501.3789
141.099,65496.0547
141.186,65502.2070
141.272,65517.1055
141.359,65516.1250
141.446,65517.4883
141.532,65516.2305
141.619,65524.7461
141.706,65520.5430
141.792,65516.1836
141.879,65527.3477
141.966,65519.4727
142.052,65519.5312
142.139,65532.4648
142.226,65515.4844
142.312,65521.6367
142.399,65524.5430
142.486,65505.4609
142.572,65524.1094
142.659,65519.0469
142.746,65512.8086
142.832,65528.0742
142.919,65526.7148
143.006,65513.2773
143.092,65526.8672
143.179,65532.8711
143.266,65523.9883
143.352,65526.5312
143.439,65521.2656
143.526,65524.1953
143.612,65514.0469
143.699,65522.1367
143.786,65508.0430
143.872,65530.8398
143.959,65527.7266
144.046,65535.0000
144.132,65523.2188
144.219,65535.0000
144.306,65515.4648
144.392,65515.2305
144.479,65521.6055
144.566,65523.7109
144.652,65526.3906
144.739,65522.9688
144.826,65529.2930
144.912,65523.6875
144.999,65527.3359
145.086,65521.0273
145.172,65527.3398
145.259,65517.6367
145.346,65521.4062
145.432,65528.0547
145.519,65526.6562
145.606,65528.7930
145.692,65522.6523
145.779,65509.4922
145.866,65522.6484
145.952,65521.6133
146.039,65519.2539
146.126,65525.9609
146.213,65525.4766
146.299,65530.2305
146.386,65529.5430
146.473,65514.1992
146.559,65527.1602
146.646,65526.8516
146.733,65524.7656
146.819,65515.7500
146.906,65521.9453
146.993,65533.1367
147.079,65531.5938
147.166,65534.6914
147.253,65524.0000
147.339,65528.2500
147.426,65530.1094
147.513,65528.2578
147.599,65520.3164
147.686,65511.9375
147.773,65518.2852
147.859,65523.7969
147.946,65527.9023
148.033,65502.2734
148.119,65535.0000
148.206,65522.0469
148.293,65522.4492
148.379,65513.9883
148.466,65528.8281
148.553,65515.3633
148.639,65521.6250
148.726,65522.0000
148.813,65520.2617
148.899,65531.4453
148.986,65528.6953
149.073,65529.9922
149.159,65533.2852
149.246,65523.8672
149.333,65515.6641
149.419,65517.7969
149.506,65517.7656
149.593,65514.5273
149.679,65513.3164
149.766,65519.3750
149.853,65503.3906
149.939,65503.7695
150.026,65499.0000
150.113,65504.2734
150.199,65490.2734
150.286,65494.7266
150.373,65494.9023
150.459,65494.0000
150.546,65492.6211
150.633,65492.6875
150.719,65500.6094
150.806,65496.8047
150.893,65498.6602
150.979,65499.9727
151.066,65493.5820
151.153,65501.5273
151.239,65515.7383
151.326,65506.8711
151.413,65517.7812
151.499,65530.8555
151.586,65535.0000
151.673,65531.1445
151.759,65511.6719
151.846,65523.9805
151.933,65530.4297
152.019,65523.0117
152.106,65528.7578
152.193,65519.2422
152.279,65525.2500
152.366,65524.2617
152.453,65528.2461
152.539,65531.7773
152.626,65523.7852
152.713,65530.3047
152.799,65528.1953
152.886,65519.1133
152.973,65516.5977
153.059,65508.4805
153.146,65510.6797
153.233,65519.9141
153.319,65534.2852
153.406,65525.1562
153.493,65524.5703
153.579,65525.5898
153.666,65521.9805
153.753,65519.2344
153.839,65518.8750
153.926,65501.3945
154.013,65520.8477
154.100,65507.6250
154.186,65522.4375
154.273,65530.0469
154.360,65512.2617
154.446,65518.0508
154.533,65527.5703
154.620,65531.6523
154.706,65516.1094
154.793,65516.5469
154.880,65530.5977
154.966,65525.6289
155.053,65535.0000
155.140,65525.0859
155.226,65516.8633
155.313,65516.2031
155.400,65526.6484
155.486,65505.7070
155.573,65508.4844
155.660,65513.6875
155.746,65511.3125
155.833,65527.8164
155.920,65527.0391
156.006,65530.0273
156.093,65524.6406
156.180,65524.2305
156.266,65530.0000
156.353,65526.2344
156.440,65517.7656
156.526,65531.5781
156.613,65515.5977
156.700,65531.6133
156.786,65518.7656
156.873,65520.8047
156.960,65510.1953
157.046,65514.9062
157.133,65527.0859
157.220,65535.0000
157.306,65511.4219
157.393,65514.0000
157.480,65507.6133
157.566,65513.9453
157.653,65521.2461
157.740,65516.8789
157.826,65520.0898
157.913,65512.3711
158.000,65523.6328
158.086,65518.4180
158.173,65533.9062
158.260,65522.2812
158.346,65523.5586
158.433,65517.6406
158.520,65534.2852
158.606,65519.3672
158.693,65520.8828
158.780,65508.2266
158.866,65529.6953
158.953,65516.8125
159.040,65529.6602
159.126,65516.1992
159.213,65526.0625
159.300,65528.6758
159.386,65512.8398
159.473,65513.1641
159.560,65509.6641
159.646,65511.1641
159.733,65514.3281
159.820,65508.7969
159.906,65504.0508
159.993,65503.5469
160.080,65501.2812
160.166,65492.6797
160.253,65487.1602
160.340,65489.1016
160.426,65489.8750
160.513,65495.8438
160.600,65492.3086
160.686,65492.0781
160.773,65493.9336
160.860,65498.6055
160.946,65496.2461
161.033,65496.0898
161.120,65503.1484
161.206,65510.6719
161.293,65506.8789
161.380,65513.7617
161.466,65529.6992
161.553,65535.0000
161.640,65518.7070
161.726,65516.1133
161.813,65523.2969
161.900,65525.3945
161.986,65528.1992
162.073,65519.0742
162.160,65503.0469
162.246,65529.4062
162.333,65529.1172
162.420,65505.5391
162.507,65526.8672
162.593,65524.0508
162.680,65528.5234
162.767,65525.3867
162.853,65511.6406
162.940,65524.5312
163.027,65532.3672
163.113,65516.7539
163.200,65521.6211
163.287,65527.5195
163.373,65508.9414
163.460,65516.5508
163.547,65534.6367
163.633,65512.8359
163.720,65530.3398
163.807,65534.8828
163.893,65532.8359
163.980,65531.4180
164.067,65526.3125
164.153,65533.9766
164.240,65527.9727
164.327,65514.4453
164.413,65535.0000
164.500,65513.3281
164.587,65524.3477
164.673,65517.3555
164.760,65522.0664
164.847,65516.6875
164.933,65524.2539
165.020,65505.4844
165.107,65535.0000
165.193,65532.4609
165.280,65506.2148
165.367,65504.6953
165.453,65527.3945
165.540,65513.3438
165.627,65533.0664
165.713,65527.0000
165.800,65526.6211
165.887,65534.4375
165.973,65523.8164
166.060,65522.4570
166.147,65531.2734
166.233,65497.9844
166.320,65534.4688
166.407,65524.0859
166.493,65523.6992
166.580,65519.0273
166.667,65523.1680
166.753,65504.8398
166.840,65517.5703
166.927,65533.5312
167.013,65524.4336
167.100,65533.0859
167.187,65533.4258
167.273,65522.6211
167.360,65533.8477
167.447,65527.6055
167.533,65520.9258
167.620,65525.7383
167.707,65521.0898
167.793,65533.7109
167.880,65535.0000
167.967,65522.8164
168.053,65529.9688
168.140,65506.4727
168.227,65534.0664
168.313,65509.5117
168.400,65529.8711
168.487,65532.9609
168.573,65534.7500
168.660,65526.5547
168.747,65533.8438
168.833,65515.7617
168.920,65534.4141
169.007,65534.1914
169.093,65529.8867
169.180,65533.7227
169.267,65526.3281
169.353,65502.4297
169.440,65525.5234
169.527,65511.9844
169.613,65521.7969
169.700,65513.4023
169.787,65531.0000
169.873,65505.9062
169.960,65494.3281
170.047,65502.2305
170.133,65502.8672
170.220,65493.0000
170.307,65498.6992
170.393,65494.8320
170.480,65493.0820
170.567,65487.9609
170.653,65486.2734
170.740,65502.9258
170.827,65498.1836
170.913,65497.9648
171.000,65504.9648
171.087,65507.6602
171.174,65509.8672
171.260,65514.8398
171.347,65520.7539
171.434,65526.1797
171.520,65520.2617
171.607,65518.1406
171.694,65529.0000
171.780,65512.9492
171.867,65530.0742
171.954,65519.3828
172.040,65502.4336
172.127,65534.5820
172.214,65519.8125
172.300,65505.0391
172.387,65509.4922
172.474,65521.1953
172.560,65527.6797
172.647,65528.0625
172.734,65526.7773
172.820,65531.0547
172.907,65516.1055
172.994,65530.9648
173.080,65534.9023
173.167,65521.9102
173.254,65517.0703
173.340,65524.0859
173.427,65528.9102
173.514,65524.0430
173.600,65533.9961
173.687,65524.9883
173.774,65502.0977
173.860,65532.0078
173.947,65507.0078
174.034,65509.0000
